,master_id,first_order_date,last_order_date,order_num_total_ever_online,order_num_total_ever_offline,customer_value_total_ever_offline,customer_value_total_ever_online,T_weekly,recency_weekly,frequency,monetary_avg,exp_sales_3_month,exp_sales_6_month,exp_average_value,clv,customer_segment
175,41a6b36a-4f64-11ea-99ba-000d3a38a36f,2019-12-04,2020-07-04,3.0,1.0,229.98,296.97,78.0,30.0,4.0,132.0,0.6254674373571204,1.2509348747142415,137.3899773786764,180.32562192306483,B
176,5d8ee67c-ab7e-11e9-a2fc-000d3a38a36f,2018-02-28,2021-03-17,5.0,1.0,39.99,530.95,170.0,159.0,6.0,95.0,0.4896563484557677,0.9793126969115421,97.75357598512747,100.44347400649016,D
177,7dac0cb2-a4be-11e9-a2fc-000d3a38a36f,2019-05-15,2021-03-17,1.0,4.0,486.84,129.99,107.0,96.0,5.0,123.0,0.5921026044410056,1.184205208882012,127.04908152785292,157.85784987456051,C
178,c7e1c2b8-5427-11ea-b1db-000d3a38a36f,2020-01-04,2021-03-17,1.0,4.0,636.93,391.7,73.0,63.0,5.0,206.0,0.7263279111854601,1.4526558223709212,212.21426717264313,323.4483899239896,A
179,6838f252-d711-11e9-93bc-000d3a38a36f,2019-09-13,2021-03-17,1.0,2.0,349.98,359.98,90.0,79.0,3.0,237.0,0.508655357362922,1.0173107147258427,248.91208188344,265.6851507797188,A
180,296e354c-9d4a-11e9-9897-000d3a38a36f,2019-12-28,2021-03-17,1.0,3.0,315.96,229.9,74.0,64.0,4.0,136.0,0.6420379977089071,1.284075995417819,141.5212664694913,190.66901370760976,B
181,68392f16-ae57-11e9-a2fc-000d3a38a36f,2019-04-23,2021-03-17,8.0,5.0,739.95,1100.92,110.0,99.0,13.0,142.0,1.0960189412738532,2.192037882547704,143.72035438130783,330.54760973897385,A
182,f362684c-aaf5-11e9-a2fc-000d3a38a36f,2019-07-10,2021-03-17,3.0,1.0,79.99,324.89,99.0,88.0,4.0,101.0,0.5508305097192405,1.1016610194384804,105.37248692486075,121.79876908131719,D
184,c7ba1696-b16b-11e9-89fa-000d3a38a36f,2019-06-11,2020-07-05,7.0,1.0,139.99,1289.09,103.0,56.0,8.0,179.0,0.8052807997392183,1.6105615994784366,182.41034446977557,308.2438992582728,A
185,a0148788-b09a-11e9-9757-000d3a38a36f,2019-04-11,2020-07-05,1.0,2.0,179.98,107.76,112.0,64.0,3.0,96.0,0.4494414112992664,0.8988828225985332,101.67323692494395,95.89090507980866,D
186,17261cc6-ac66-11e9-a2fc-000d3a38a36f,2017-02-17,2020-07-05,9.0,1.0,79.99,816.33,224.0,176.0,10.0,90.0,0.5612835528516241,1.1225671057032482,91.57358753846154,107.857469548218,D
187,bae9e420-5b50-11ea-82aa-000d3a38a36f,2019-12-21,2021-03-18,1.0,7.0,901.81,131.99,75.0,65.0,8.0,129.0,0.9536387787355897,1.9072775574711778,131.60303649345957,263.35859390592816,A
188,b5c608c4-ad0a-11e9-a2fc-000d3a38a36f,2018-06-10,2021-03-18,3.0,1.0,219.9,505.86,155.0,145.0,4.0,181.0,0.41786156831046195,0.8357231366209239,187.9982687411592,164.84810602588968,C
189,9a374fe6-1e4d-11ea-8bf2-000d3a38a36f,2019-08-27,2021-03-18,1.0,2.0,539.8,263.92,92.0,81.0,3.0,268.0,0.502635154950314,1.0052703099006284,281.2837428317618,296.68471660863474,A
190,bd103f0c-b190-11e9-89fa-000d3a38a36f,2019-08-07,2021-03-18,3.0,1.0,79.99,154.96,95.0,84.0,4.0,59.0,0.5636418020284011,1.1272836040568022,61.993951471304065,73.32468327229658,D
191,e73321b6-acde-11e9-a2fc-000d3a38a36f,2018-05-20,2021-03-18,6.0,1.0,59.99,874.39,158.0,148.0,7.0,133.0,0.5657294716506862,1.1314589433013604,136.05575825897742,161.51892405379562,C
193,c9dfda48-13e3-11ea-a001-000d3a38a36f,2019-02-23,2021-03-18,3.0,1.0,34.99,319.97,118.0,108.0,4.0,89.0,0.4971551127152071,0.9943102254304189,92.97861965241599,97.0002126689517,D
194,a59e5dd2-1386-11eb-8ffc-000d3a38a36f,2020-10-19,2021-03-18,1.0,2.0,226.37,124.99,32.0,21.0,3.0,117.0,0.7793587002524462,1.5587174005048925,123.60242659961357,202.14456401735484,B
196,1192e466-9f2c-11e9-9897-000d3a38a36f,2013-05-22,2021-03-18,13.0,2.0,99.98,883.86,419.0,408.0,15.0,66.0,0.4615819262954858,0.9231638525909684,66.83945001926222,64.7409912975255,D
197,2f321f3a-6b98-11ea-9c62-000d3a38a36f,2020-03-20,2021-03-18,2.0,1.0,246.48,1069.36,63.0,52.0,3.0,439.0,0.6067652234393586,1.2135304468787185,459.85000161121445,585.5103220290351,A
199,8cb2eece-f8a1-11e9-b138-000d3a38a36f,2019-10-27,2021-03-19,1.0,2.0,529.95,105.15,83.0,73.0,3.0,212.0,0.5309114205156217,1.0618228410312425,222.8059036993095,248.2255283564445,B
201,93870ca8-b17a-11e9-89fa-000d3a38a36f,2019-07-14,2021-03-19,2.0,2.0,199.97,123.98,98.0,88.0,4.0,81.0,0.5539784218639381,1.1079568437278835,84.71604147078614,98.48184698904748,D
203,edd65f1c-af16-11e9-a2fc-000d3a38a36f,2019-11-10,2021-03-19,7.0,1.0,90.49,1415.53,81.0,71.0,8.0,188.0,0.9174207072450424,1.8348414144900973,191.55565990551244,368.774776992085,A
204,3bfb9a2e-26f7-11ea-aaaa-000d3a38a36f,2019-04-07,2020-07-07,2.0,4.0,810.85,799.96,112.0,65.0,6.0,268.0,0.6399349285729443,1.2798698571458886,274.498110064062,368.6148743372559,A
205,47bdc948-a53a-11e9-a2fc-000d3a38a36f,2019-06-18,2021-03-20,3.0,1.0,59.99,407.9,102.0,92.0,4.0,117.0,0.5415978267708712,1.0831956535417424,121.89764328812043,138.5383159953816,C
206,529fc4f6-7adb-11eb-8460-000d3a38a36f,2021-03-01,2021-03-20,2.0,1.0,149.97,1099.8,13.0,3.0,3.0,417.0,0.9439214146342153,1.8878428292684315,436.8765648091796,865.3509397136608,A
207,38b13a7e-aaa9-11e9-a2fc-000d3a38a36f,2019-02-23,2021-03-20,1.0,4.0,609.47,423.95,118.0,108.0,5.0,207.0,0.5586989998841816,1.1173979997683685,213.24035374667673,250.00285612139754,B
208,80e167dc-a74e-11e9-a2fc-000d3a38a36f,2020-03-07,2021-03-20,5.0,1.0,150.72,743.51,64.0,54.0,6.0,149.0,0.8578116809139255,1.7156233618278653,152.92239009069087,275.2711612339922,A
210,54977684-1e64-11ea-8bf2-000d3a38a36f,2019-08-04,2021-03-20,2.0,1.0,49.99,359.96,95.0,85.0,3.0,137.0,0.49386738639722805,0.9877347727944574,144.48736914691798,149.74002901530025,C
212,9d396e92-ede5-11e9-88c1-000d3a38a36f,2019-08-06,2021-03-20,2.0,3.0,279.95,273.96,95.0,85.0,5.0,111.0,0.6334162176595723,1.2668324353191447,114.73604263944951,152.50592865420435,C
215,ffcfc4d8-a1bf-11e9-a2fc-000d3a38a36f,2019-02-26,2021-03-20,2.0,2.0,199.98,262.65,118.0,108.0,4.0,116.0,0.4971551127152071,0.9943102254304189,120.86482101541671,126.09257253461027,C
216,6866217e-6071-11eb-9b71-000d3a38a36f,2021-01-27,2021-03-20,2.0,1.0,175.96,319.98,18.0,7.0,3.0,165.0,0.894232348576616,1.7884646971532308,173.72628871314416,325.9969975862467,A
218,34e9218a-a0e6-11e9-a2fc-000d3a38a36f,2019-02-14,2021-03-20,4.0,1.0,59.99,326.82,120.0,109.0,5.0,77.0,0.5530264338102019,1.1060528676204038,79.84909912230653,92.66454403129899,D
220,c51201f2-1155-11ea-8872-000d3a38a36f,2019-09-11,2021-03-21,3.0,2.0,239.96,309.95,90.0,80.0,5.0,110.0,0.6523827274837596,1.304765454967521,113.7099560654159,155.66774269140632,C
221,643d4ac2-fd63-11e9-a5e8-000d3a38a36f,2019-11-02,2021-03-21,1.0,2.0,210.98,106.89,82.0,72.0,3.0,106.0,0.5342508471095507,1.0685016942191001,112.11570819859615,125.69250047872924,C
222,597f1de8-a833-11e9-a2fc-000d3a38a36f,2015-04-05,2021-03-21,12.0,2.0,84.97,948.79,321.0,311.0,14.0,74.0,0.5450906307452446,1.0901812614904949,74.97326392205821,85.75763926830713,D
223,cdb68642-1a48-11ea-941b-000d3a38a36f,2019-11-27,2021-03-21,5.0,1.0,219.98,1142.87,79.0,69.0,6.0,227.0,0.7753206981437183,1.5506413962874388,232.6106771320602,378.4501708803497,A
224,69596f9c-b176-11e9-89fa-000d3a38a36f,2019-05-01,2021-03-21,4.0,1.0,150.49,632.88,109.0,99.0,5.0,157.0,0.5857353212768402,1.1714706425536796,161.9360250449959,199.04101171334486,B
226,3636dbd6-acd0-11e9-a2fc-000d3a38a36f,2018-02-22,2021-03-21,8.0,1.0,70.49,1421.39,171.0,160.0,9.0,166.0,0.6328531441841702,1.2657062883683545,168.8397449103478,224.22049729794972,B
227,e304a21e-71fd-11eb-aa44-000d3a38a36f,2019-11-29,2021-03-21,1.0,2.0,265.47,69.99,79.0,68.0,3.0,112.0,0.5445260341708715,1.0890520683417426,118.38119096278747,135.26923543756348,C
228,d0b28a52-875e-11ea-ace9-000d3a38a36f,2017-02-18,2021-03-21,3.0,2.0,120.87,290.08,223.0,213.0,5.0,82.0,0.3631431439542482,0.7262862879084955,84.9795319924746,64.7574689774926,D
231,cc389fe4-3fc8-11ea-aa6b-000d3a38a36f,2019-08-03,2021-03-21,3.0,1.0,215.97,783.9,95.0,85.0,4.0,250.0,0.5636418020284011,1.1272836040568022,259.26300555771655,306.6489119594645,A
232,2d4a0f5a-5be1-11ea-8f60-000d3a38a36f,2020-01-20,2021-03-21,2.0,1.0,80.49,779.84,71.0,61.0,3.0,287.0,0.5739632931427916,1.1479265862855832,301.124438251701,362.6835044966013,A
233,3719ad98-15ef-11ea-aa74-000d3a38a36f,2019-11-12,2021-03-21,2.0,1.0,49.99,319.94,81.0,71.0,3.0,123.0,0.5376325495259433,1.0752650990518893,129.8679093638049,146.51601069060985,C
234,aba92b40-f658-11e9-841e-000d3a38a36f,2019-10-24,2021-03-21,1.0,3.0,261.22,74.99,84.0,73.0,4.0,84.0,0.6021556027189205,1.2043112054378404,87.81450828889733,110.96159413714156,D
236,0e430d4e-a52c-11e9-a2fc-000d3a38a36f,2018-04-01,2021-03-21,5.0,1.0,139.98,868.91,165.0,155.0,6.0,168.0,0.4997739338821983,0.9995478677643878,172.33363949820392,180.73461708690562,B
239,5d2e3ffe-ab8b-11e9-a2fc-000d3a38a36f,2017-05-09,2020-07-09,3.0,2.0,259.98,377.94,212.0,165.0,5.0,128.0,0.3769660235803491,0.7539320471606982,132.17951439802098,104.55963113527116,D
240,5036a55c-9dfd-11e9-9897-000d3a38a36f,2019-11-02,2020-07-09,3.0,1.0,59.99,449.94,82.0,36.0,4.0,127.0,0.6097307060438774,1.2194614120877547,132.22586601515775,169.18122636179862,C
241,390b0ac8-af03-11e9-a2fc-000d3a38a36f,2018-01-06,2021-03-22,12.0,2.0,159.98,1431.43,177.0,167.0,14.0,114.0,0.8541393066033486,1.7082786132067203,115.33978276620537,206.7309589665213,B
242,856e2ffe-6aff-11ea-9d38-000d3a38a36f,2020-03-16,2021-03-22,2.0,1.0,70.49,186.98,63.0,53.0,3.0,86.0,0.6067652234393586,1.2135304468787185,91.23076565129173,116.16082372139451,D
243,d11cf674-9f94-11e9-a2fc-000d3a38a36f,2019-09-30,2021-03-22,4.0,2.0,289.97,1148.85,87.0,77.0,6.0,240.0,0.7374962114117146,1.4749924228234415,245.89205830562176,380.54145815990887,A
245,4c83d7b2-5b95-11ea-94f4-000d3a38a36f,2020-01-04,2021-03-22,1.0,2.0,504.7,174.89,73.0,63.0,3.0,227.0,0.5663095720692602,1.132619144138521,238.4696106097878,283.3900689755167,A
246,5b5bc1be-d611-11e9-93bc-000d3a38a36f,2019-05-03,2021-03-22,2.0,1.0,69.98,248.48,109.0,98.0,3.0,106.0,0.45669113637220426,0.9133822727444085,112.11570819859615,107.44512842171335,D
249,5955d406-61aa-11eb-add3-000d3a38a36f,2021-01-29,2021-03-23,2.0,1.0,199.99,469.98,18.0,8.0,3.0,223.0,0.894232348576616,1.7884646971532308,234.29262210032692,439.6495885975654,A
250,a625e592-aa58-11e9-a2fc-000d3a38a36f,2017-05-22,2021-03-23,3.0,1.0,199.99,473.98,210.0,200.0,4.0,168.0,0.33777877055252065,0.675557541105046,174.5715791960107,123.7381370616301,D
251,ea56ef18-b1a1-11e9-89fa-000d3a38a36f,2019-07-14,2021-03-23,5.0,3.0,321.94,1768.18,98.0,88.0,8.0,261.0,0.8282910829811968,1.656582165962417,265.73432955093375,461.8791218037985,A
252,e6ae66a6-851d-11eb-bceb-000d3a38a36f,2021-03-14,2021-03-23,2.0,1.0,150.88,382.32,11.0,1.0,3.0,178.0,0.9653783657099358,1.9307567314198717,187.30150136889202,379.4342257410555,A
254,7d67d7c2-6d22-11ea-84a8-000d3a38a36f,2020-02-07,2021-03-23,1.0,2.0,70.73,134.48,69.0,59.0,3.0,68.0,0.5818267298978739,1.1636534597957429,72.43431735871778,88.43735048797124,D
255,57eb19a8-aaf6-11e9-a2fc-000d3a38a36f,2016-11-17,2021-03-23,10.0,1.0,99.98,1495.71,237.0,227.0,11.0,145.0,0.5762630793651102,1.1525261587302271,147.07187652910653,177.84764196061906,C
257,76613cda-b066-11e9-9757-000d3a38a36f,2019-02-22,2021-03-23,3.0,1.0,69.99,435.88,119.0,109.0,4.0,126.0,0.4946183845443659,0.9892367690887305,131.19304374245402,136.1691557034595,C
260,1e56f7e6-a3b9-11e9-a2fc-000d3a38a36f,2019-04-04,2020-07-11,3.0,1.0,119.99,599.97,113.0,66.0,4.0,180.0,0.5102393258396438,1.0204786516792876,186.96544646845547,200.18565852306529,B
262,4b70e2ea-3dac-11ea-9e19-000d3a38a36f,2015-05-31,2020-07-11,13.0,1.0,15.99,1765.4,313.0,267.0,14.0,127.0,0.5562724699052751,1.1125449398105502,128.45890139055322,149.95102978144476,C
263,d793e086-13b5-11ea-a001-000d3a38a36f,2019-02-22,2020-07-11,4.0,2.0,229.98,383.96,119.0,72.0,6.0,102.0,0.6170781049477098,1.2341562098954195,104.90508892473754,135.8420964326325,C
264,af475cb6-dcbe-11ea-9c1f-000d3a38a36f,2020-08-12,2021-03-24,2.0,2.0,300.95,408.81,42.0,32.0,4.0,177.0,0.8147118158083567,1.6294236316167208,183.86697965034426,314.344190914679,A
265,6cbfe518-b17a-11e9-89fa-000d3a38a36f,2019-06-29,2021-03-24,3.0,2.0,99.98,141.97,100.0,91.0,5.0,48.0,0.6155213661464997,1.231042732293002,50.092588475331624,64.70149099936674,D
266,933c55f2-15e1-11ea-aa74-000d3a38a36f,2020-11-10,2021-03-24,2.0,1.0,160.49,149.98,29.0,19.0,3.0,103.0,0.8014195997675472,1.6028391995350917,108.98296681650048,183.28050291667057,B
268,b8a664ec-acad-11e9-a2fc-000d3a38a36f,2017-08-10,2021-03-24,10.0,2.0,425.96,1505.95,199.0,189.0,12.0,161.0,0.6990895595096013,1.3981791190191977,163.06867534482598,239.22195846311527,B
269,9f9b5814-1dc7-11ea-8bf2-000d3a38a36f,2019-11-29,2020-07-12,6.0,1.0,149.99,1019.94,79.0,32.0,7.0,167.0,0.8522522528013339,1.704504505602669,170.68460237448673,305.25317134966554,A
270,7c090bf2-ddb8-11e9-9cd3-000d3a38a36f,2019-09-19,2020-07-12,2.0,1.0,139.98,173.97,89.0,42.0,3.0,105.0,0.511719863622801,1.023439727245601,111.07146107123093,119.27033586249355,D
271,b7e52490-a5a9-11e9-a2fc-000d3a38a36f,2018-05-21,2020-07-12,6.0,1.0,49.99,759.89,158.0,112.0,7.0,116.0,0.5657294716506862,1.1314589433013604,118.74133620122277,140.96406583119398,C
272,44c30bb0-a812-11e9-a2fc-000d3a38a36f,2015-03-05,2020-07-12,2.0,1.0,260.73,226.38,326.0,279.0,3.0,162.0,0.21077003411316672,0.42154006822633344,170.59354733104848,75.45172059461112,D
273,9c8d3a66-f8a6-11e9-b138-000d3a38a36f,2019-10-27,2021-03-25,2.0,2.0,140.47,159.8,83.0,74.0,4.0,75.0,0.6059194796398139,1.2118389592796244,78.51910783456375,99.83617947998763,D
274,17733de0-b197-11e9-89fa-000d3a38a36f,2019-07-10,2021-03-25,8.0,1.0,250.73,1539.31,99.0,89.0,9.0,199.0,0.8917729024690968,1.7835458049381918,202.31251742751076,378.59485508925854,A
275,d4017c8a-a7b3-11e9-a2fc-000d3a38a36f,2013-03-15,2021-03-25,15.0,2.0,459.97,1799.46,429.0,419.0,17.0,133.0,0.49989188542923146,0.9997837708584665,134.2447113692663,140.82214478288205,C
277,5c40d8a4-a5c8-11e9-a2fc-000d3a38a36f,2019-02-28,2021-03-25,3.0,2.0,289.97,698.33,118.0,108.0,5.0,198.0,0.5586989998841816,1.1173979997683685,204.00557458037417,239.1760068564188,B
278,388c4f4a-ab4c-11e9-a2fc-000d3a38a36f,2017-01-29,2021-03-25,21.0,1.0,109.99,3585.18,226.0,217.0,22.0,168.0,1.0328529905460215,2.065705981092048,169.1635849871068,366.64272632923,A
280,c18a7d4a-a998-11e9-a2fc-000d3a38a36f,2017-01-04,2020-07-13,4.0,2.0,303.95,559.94,230.0,184.0,6.0,144.0,0.39395268023291075,0.7879053604658193,147.81416656239796,122.19622809965766,D
282,249bcf7e-fda4-11e9-a5e8-000d3a38a36f,2019-10-19,2020-07-13,3.0,2.0,212.97,587.97,84.0,38.0,5.0,160.0,0.6766977235260498,1.3533954470520988,165.01428476709674,234.32247118924857,B
283,6bf3c54c-5b9c-11ea-a21d-000d3a38a36f,2020-02-20,2020-07-13,9.0,1.0,339.98,2249.82,67.0,21.0,10.0,259.0,1.1733116024483503,2.3466232048967006,262.7495217103683,646.9235802740435,A
284,403fde7c-e450-11e9-ad00-000d3a38a36f,2019-07-31,2020-07-13,2.0,1.0,24.99,279.97,96.0,50.0,3.0,102.0,0.49101237791914704,0.9820247558382945,107.93871968913527,111.21602908959844,D
286,b1b0c7c0-f287-11e9-9346-000d3a38a36f,2019-10-19,2021-03-26,1.0,2.0,320.47,84.99,84.0,75.0,3.0,135.0,0.5276134819117912,1.0552269638235834,142.39887489218754,157.65949250985815,C
287,03a24776-6113-11ea-8dd8-000d3a38a36f,2020-02-20,2020-07-14,5.0,1.0,99.99,998.86,67.0,21.0,6.0,183.0,0.8399384704956903,1.6798769409913838,187.65831008308263,330.7599793392141,A
289,f356d39a-70b3-11ea-95d1-000d3a38a36f,2020-02-10,2020-07-14,3.0,1.0,90.74,295.95,68.0,22.0,4.0,97.0,0.6686082373912698,1.3372164747825384,101.24119783404582,142.0452383126916,C
290,e9bb434a-7b01-11ea-8f20-000d3a38a36f,2020-04-10,2021-03-27,3.0,2.0,351.93,472.88,60.0,50.0,5.0,165.0,0.7952581872614525,1.5905163745229067,170.14471763726482,283.93851150824764,A
291,519a38f0-a14f-11e9-a2fc-000d3a38a36f,2019-02-20,2021-03-27,1.0,5.0,916.9,104.99,119.0,109.0,6.0,170.0,0.6170781049477098,1.2341562098954195,174.37692890952107,225.80151101676148,B
292,ff005bca-1f65-11ea-87bf-000d3a38a36f,2019-08-15,2021-03-27,3.0,2.0,269.97,810.49,94.0,84.0,5.0,216.0,0.6371207784933953,1.274241556986788,222.4751329129793,297.4410639439482,A
293,aa1a37e4-9f53-11e9-9897-000d3a38a36f,2018-05-18,2021-03-27,9.0,1.0,59.99,1252.31,159.0,149.0,10.0,131.0,0.7158856235803598,1.4317712471606996,133.1014768937762,199.95128404200386,B
294,7a5d478a-52f9-11ea-9ade-000d3a38a36f,2020-01-25,2021-03-27,4.0,2.0,259.96,517.92,70.0,61.0,6.0,130.0,0.8227948641937658,1.6455897283875316,133.51114068317784,230.51901787721292,B
295,b6b60452-f13c-11e9-9346-000d3a38a36f,2019-03-02,2020-07-15,2.0,1.0,49.99,179.98,117.0,72.0,3.0,77.0,0.43785684322587104,0.8757136864517425,81.83254150500476,75.18926908539032,D
296,ae243a2e-9e4f-11e9-9897-000d3a38a36f,2016-09-02,2020-07-15,5.0,1.0,329.89,786.81,248.0,202.0,6.0,186.0,0.3721326083806677,0.7442652167613354,190.72324420005836,148.9357766649768,C
297,0a03db56-b20a-11e9-89fa-000d3a38a36f,2019-07-24,2020-07-15,4.0,1.0,79.99,258.06,97.0,51.0,5.0,68.0,0.6261348520910783,1.2522697041821558,70.61431995600397,92.78084879724246,D
299,2a84f974-ab29-11e9-a2fc-000d3a38a36f,2016-02-05,2021-03-28,3.0,1.0,99.99,463.95,278.0,268.0,4.0,141.0,0.27307435160021515,0.546148703200427,146.68537783300997,84.05536085508635,D
300,3221c17c-ade4-11e9-a2fc-000d3a38a36f,2018-01-28,2021-03-28,10.0,1.0,89.99,1644.82,174.0,165.0,11.0,158.0,0.7209127234485565,1.441825446897124,160.22386186115077,242.38602009703385,B
301,c53518b4-222f-11ea-8523-000d3a38a36f,2019-02-03,2021-03-28,2.0,3.0,189.96,269.96,121.0,112.0,5.0,92.0,0.5502331284900757,1.1004662569801504,95.24039773281078,109.96782039731436,D
302,9fbb50c2-40ec-11ea-8359-000d3a38a36f,2019-10-04,2021-03-28,5.0,1.0,162.98,1114.81,87.0,77.0,6.0,213.0,0.7374962114117146,1.4749924228234415,218.30765125284006,337.85195222517393,A
303,40c8bd74-9f5d-11e9-a2fc-000d3a38a36f,2013-07-22,2021-03-28,13.0,1.0,108.97,2371.46,410.0,401.0,14.0,177.0,0.4454709619707614,0.8909419239415257,178.91704994573718,167.25103366766513,C
304,e973372e-a349-11ea-9c18-000d3a38a36f,2020-05-31,2021-03-28,3.0,1.0,449.98,641.93,52.0,43.0,4.0,273.0,0.7515474436090376,1.5030948872180745,283.0179178299024,446.342267504635,A
305,d8985be0-ad8c-11e9-a2fc-000d3a38a36f,2019-07-12,2020-07-16,1.0,2.0,94.99,152.47,99.0,53.0,3.0,82.0,0.48264203116926957,0.9652840623385387,87.05377714183086,88.16788873019296,D
306,be72c86e-a15b-11e9-a2fc-000d3a38a36f,2019-02-21,2020-07-16,4.0,1.0,218.96,479.96,119.0,73.0,5.0,140.0,0.555848244746037,1.111696489492075,144.4925532864244,168.53860153683823,C
308,a7ab666a-ae60-11e9-a2fc-000d3a38a36f,2019-07-10,2021-03-29,2.0,1.0,356.95,698.94,99.0,90.0,3.0,352.0,0.48264203116926957,0.9652840623385387,369.0005015304403,373.72295870994554,A
309,00c4e990-edfb-11e9-9346-000d3a38a36f,2019-10-12,2021-03-29,4.0,1.0,99.99,492.87,85.0,76.0,5.0,119.0,0.6725201337713145,1.345040267542629,122.94473523171844,173.50536517280696,C
311,2b0e5bc2-18d6-11ea-9213-000d3a38a36f,2020-01-18,2021-03-29,1.0,3.0,345.69,91.1,71.0,62.0,4.0,109.0,0.6550537932969569,1.3101075865939125,113.63506510649059,156.202152048977,C
312,1186d40e-acd9-11e9-a2fc-000d3a38a36f,2019-10-14,2021-03-29,1.0,4.0,690.45,279.98,85.0,76.0,5.0,194.0,0.6725201337713145,1.345040267542629,199.90122828423972,282.1099703584669,A
315,a0ae6810-1960-11ea-b6a2-000d3a38a36f,2015-02-19,2021-03-29,15.0,3.0,220.86,1674.75,328.0,319.0,18.0,105.0,0.6541924607427759,1.3083849214855519,105.9759252704224,145.48239226113265,C
317,bde4d888-1965-11ea-b6a2-000d3a38a36f,2019-08-04,2020-07-17,2.0,2.0,299.98,597.87,95.0,50.0,4.0,224.0,0.5636418020284011,1.1272836040568022,232.4096264674196,274.88749863032126,A
319,e7b499a6-44c4-11eb-806e-000d3a38a36f,2020-12-23,2021-03-30,2.0,1.0,139.99,259.49,23.0,14.0,3.0,133.0,0.8495130434739476,1.6990260869478957,140.3103806374571,250.12525028746782,B
320,5e9a4756-5bf4-11ea-a9ae-000d3a38a36f,2020-01-30,2021-03-30,2.0,1.0,80.74,89.98,70.0,61.0,3.0,57.0,0.5778682620085827,1.1557365240171649,60.94759895770034,73.90658337036749,D
321,9460c86a-2607-11ea-8e1c-000d3a38a36f,2019-09-13,2021-03-30,2.0,1.0,29.99,539.96,90.0,81.0,3.0,190.0,0.508655357362922,1.0173107147258427,199.83246689727466,213.29828064813515,B
322,dfce2ca0-1f6f-11ea-87bf-000d3a38a36f,2019-09-14,2021-03-30,2.0,2.0,164.98,488.87,89.0,80.0,4.0,163.0,0.5840165072858131,1.1680330145716262,169.40746783249205,207.61338800137145,B
323,f48f2198-b214-11ea-b736-000d3a38a36f,2020-06-19,2020-07-18,4.0,2.0,300.47,499.82,50.0,4.0,6.0,133.0,0.9523864003010488,1.9047728006020899,136.57607480015358,272.9515055511807,A
324,d1ac34a4-b06c-11e9-9757-000d3a38a36f,2018-10-25,2020-07-18,6.0,1.0,139.99,1655.88,136.0,90.0,7.0,257.0,0.6241663400152737,1.2483326800305434,262.3491897390702,343.6194620403923,A
325,69444d36-9f99-11e9-a2fc-000d3a38a36f,2015-10-17,2021-03-31,4.0,4.0,460.46,509.74,293.0,285.0,8.0,121.0,0.39173901290934215,0.7834780258186859,123.473867217249,101.50082148430205,D
326,017ec6e8-4658-11ea-b6c0-000d3a38a36f,2019-10-08,2021-03-31,5.0,1.0,129.99,594.95,86.0,77.0,6.0,121.0,0.7420212052789535,1.484042410557906,124.31633833225058,193.57185340097251,B
327,aaf26136-a5df-11e9-a2fc-000d3a38a36f,2017-12-18,2021-03-31,6.0,5.0,509.85,1108.79,180.0,171.0,11.0,147.0,0.7040809503167493,1.4081619006334964,149.09525888788258,220.28458616493975,B
328,ee7195f2-a8c4-11e9-a2fc-000d3a38a36f,2016-02-07,2021-03-31,5.0,1.0,49.99,595.04,277.0,268.0,6.0,108.0,0.34164568820498786,0.6832913764099735,111.03495715868902,79.60371851429552,D
329,3acebbc6-2b8a-11ea-853d-000d3a38a36f,2019-11-30,2021-03-31,1.0,2.0,739.8,49.99,78.0,70.0,3.0,263.0,0.5480394950347713,1.0960789900695431,276.0625071949357,317.48043552200704,A
331,5065d274-52f1-11ea-9ade-000d3a38a36f,2020-01-10,2021-03-31,4.0,1.0,139.99,792.75,73.0,64.0,5.0,187.0,0.7263279111854601,1.4526558223709212,192.7186222660044,293.73391766161274,A
333,54f72a72-b21a-11e9-b5cf-000d3a38a36f,2019-08-08,2020-07-19,2.0,1.0,119.99,479.95,95.0,49.0,3.0,200.0,0.49386738639722805,0.9877347727944574,210.27493817092684,217.91922386578165,B
334,e63932da-a50b-11e9-a2fc-000d3a38a36f,2017-11-16,2021-04-01,2.0,1.0,129.99,575.95,185.0,176.0,3.0,235.0,0.32420715205932865,0.6484143041186617,246.82358762870956,167.92174310918716,C
335,24cc7932-1364-11ea-a001-000d3a38a36f,2019-02-23,2021-04-01,2.0,3.0,229.97,320.68,118.0,110.0,5.0,110.0,0.5586989998841816,1.1173979997683685,113.7099560654159,133.31348070995986,C
336,49851c70-b89f-11eb-b5f8-000d3a38a36f,2019-08-02,2021-04-01,1.0,3.0,219.97,49.99,96.0,87.0,4.0,67.0,0.5603834331469657,1.1207668662939307,70.2565296529339,82.61704615870171,D
338,5099b5de-b89f-11eb-b5f8-000d3a38a36f,2019-07-27,2021-04-01,1.0,2.0,80.48,145.39,96.0,88.0,3.0,75.0,0.49101237791914704,0.9820247558382945,79.74404725027432,82.16529067836927,D
339,44d12e68-d72c-11e9-93bc-000d3a38a36f,2019-09-14,2021-04-01,2.0,4.0,278.94,269.48,89.0,81.0,6.0,91.0,0.7286097946118405,1.45721958922368,93.66699716249315,143.21195872019618,C
340,467d9318-b89f-11eb-b5f8-000d3a38a36f,2019-07-03,2021-04-01,1.0,2.0,79.97,279.3,100.0,91.0,3.0,120.0,0.4799149751700861,0.959829950340173,126.73516798170922,127.63186888858411,C
